,id_,x,y,label
0,12,2.66494005963542,-8.24955709637141,sitting individual
1,13,6.348827789131441,-2.2142516671970767,sitting remote
2,25,15.519356817876856,-5.094738349303008,standing interactive
3,29,20.045835889757605,-8.308342538863368,sitting individual
4,32,15.970045210315199,-5.114333496800327,standing interactive
5,33,20.829641789650378,-5.2514995292815625,standing interactive
6,39,2.6257497646407812,-9.30769506122665,sitting individual
7,44,4.408908186896834,-8.22996194887409,sitting individual
8,45,10.0719058136221,-2.2142516671970767,sitting individual
9,46,16.401138455256223,-7.740083261441109,sitting individual
10,47,8.171176506382132,-9.30769506122665,sitting individual
11,48,4.408908186896834,-9.288099913729331,sitting individual
12,49,18.732961007437215,-9.01376784876686,sitting interactive
